嚙踝蕭嚙踝蕭嚙踝蕭,嚙踝蕭嚙踝蕭,嚙踝蕭嚙踝蕭嚙踝蕭(嚙篇嚙瞌),嚙罷嚙盤嚙踝蕭,嚙諒堆蕭嚙踝蕭,嚙諒低嚙踝蕭,嚙踝蕭嚙盤嚙踝蕭,嚙踝蕭嚙稷嚙踝蕭,嚙踝蕭嚙稷%,嚙踝蕭嚙踝蕭q,嚙踝蕭嚙踝蕭嚙,嚙踝蕭嚙磋嚙瞑嚙踝蕭嚙踝蕭嚙踝蕭,嚙諒恬蕭怢庤R嚙踝蕭,嚙諒恬蕭怢彖嚙踝蕭,嚙踝蕭嚙緞嚙諒堆蕭嚙踝蕭,嚙踝蕭嚙緞嚙諒低嚙踝蕭,嚙瞌嚙稻嚙稽嚙確嚙踝蕭嚙踝蕭嚙褓堆蕭嚙踝蕭嚙,嚙踝蕭嚙踝蕭优q,嚙踝蕭嚙緣嚙踝蕭璁∴蕭e嚙磊嚙踝蕭嚙踝蕭q
嚙踝蕭嚙踝蕭嚙踝蕭,嚙踝蕭嚙踝蕭,嚙踝蕭嚙踝蕭嚙踝蕭(嚙篇嚙瞌),嚙罷嚙盤嚙踝蕭,嚙諒堆蕭嚙踝蕭,嚙諒低嚙踝蕭,嚙踝蕭嚙盤嚙踝蕭,嚙踝蕭嚙稷嚙踝蕭,嚙踝蕭嚙稷%,嚙踝蕭嚙踝蕭q,嚙踝蕭嚙踝蕭嚙,嚙踝蕭嚙磋嚙瞑嚙踝蕭嚙踝蕭嚙踝蕭,嚙諒恬蕭怢庤R嚙踝蕭,嚙諒恬蕭怢彖嚙踝蕭,嚙踝蕭嚙緞嚙諒堆蕭嚙踝蕭,嚙踝蕭嚙緞嚙諒低嚙踝蕭,嚙瞌嚙稻嚙稽嚙確嚙踝蕭嚙踝蕭嚙褓堆蕭嚙踝蕭嚙,嚙踝蕭嚙踝蕭优q,嚙踝蕭嚙緣嚙踝蕭璁∴蕭e嚙磊嚙踝蕭嚙踝蕭q
2019/7/1,SPF,201909,2965.75,2975.75,2964,2975.5,43.5,1.48%,245,2975.5,636,2975.5,2975.75,2975.75,2425,,嚙瑾嚙踝蕭,
2019/7/1,SPF,201909,2935,2952.25,2932,2952.25,20.25,0.69%,332,-,-,2931,2952.25,2968,2425,,嚙盤嚙踝蕭,
2019/7/1,SPF,201912,2966,2976.75,2964.25,2976.5,44.5,1.52%,61,2976.5,122,2974.75,2976.75,2989.75,2650,,嚙瑾嚙踝蕭,
2019/7/1,SPF,201912,2937.25,2949.75,2934.5,2949.75,17.75,0.61%,205,-,-,2931,2955.5,2989.75,2650,,嚙盤嚙踝蕭,
2019/7/1,SPF,202003,2960,2960,2960,2960,26.75,0.91%,1,2966.5,13,2952,2980.75,2960,2500,,嚙瑾嚙踝蕭,
2019/7/1,SPF,202003,2939,2945,2939,2945,11.75,0.40%,3,-,-,2917.25,2950,2945,2500,,嚙盤嚙踝蕭,
2019/7/1,SPF,202006,-,-,-,-,-,-,0,2968.75,6,2952,2985.75,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/1,SPF,202006,-,-,-,-,-,-,0,-,-,2925.25,2958.25,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/1,SPF,202009,-,-,-,-,-,-,0,2971.25,0,2952,2990.75,-,-,,嚙瑾嚙踝蕭,
2019/7/1,SPF,202009,-,-,-,-,-,-,0,-,-,2922.25,2961.25,-,-,,嚙盤嚙踝蕭,
2019/7/2,SPF,201909,2965.5,2971.25,2965.5,2968.25,-7.25,-0.24%,94,2968.25,600,2968.5,2969.25,2981.25,2425,,嚙瑾嚙踝蕭,
2019/7/2,SPF,201909,2977.75,2981.25,2957,2966.25,-9.25,-0.31%,389,-,-,2954,2969,2981.25,2425,,嚙盤嚙踝蕭,
2019/7/2,SPF,201912,2971.25,2971.25,2968.25,2970,-6.5,-0.22%,71,2970,87,2969.5,2970.25,2989.75,2650,,嚙瑾嚙踝蕭,
2019/7/2,SPF,201912,2977.75,2980,2970.25,2970.25,-6.25,-0.21%,302,-,-,2955,2970.5,2989.75,2650,,嚙盤嚙踝蕭,
2019/7/2,SPF,202003,-,-,-,-,-,-,0,2970.5,14,2967,2974.25,2975,2500,,嚙瑾嚙踝蕭,
2019/7/2,SPF,202003,2975,2975,2975,2975,8.5,0.29%,1,-,-,2948,2977,2975,2500,,嚙盤嚙踝蕭,
2019/7/2,SPF,202006,-,-,-,-,-,-,0,2961.5,6,2957,2984.25,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/2,SPF,202006,-,-,-,-,-,-,0,-,-,2944,2982,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/2,SPF,202009,-,-,-,-,-,-,0,2964,0,2952,2989.25,-,-,,嚙瑾嚙踝蕭,
2019/7/2,SPF,202009,-,-,-,-,-,-,0,-,-,2935,2987,-,-,,嚙盤嚙踝蕭,
2019/7/3,SPF,201909,2977,2977,2973.75,2976,7.75,0.26%,71,2976,640,2976.5,2977,2981.25,2425,,嚙瑾嚙踝蕭,
2019/7/3,SPF,201909,2968.25,2979,2959.5,2978.5,10.25,0.35%,175,-,-,2968.25,2979.5,2981.25,2425,,嚙盤嚙踝蕭,
2019/7/3,SPF,201912,2978.25,2978.25,2975.25,2978,8,0.27%,12,2978,94,2977.5,2978.25,2989.75,2650,,嚙瑾嚙踝蕭,
2019/7/3,SPF,201912,2964.5,2971.25,2964.5,2971.25,1.25,0.04%,27,-,-,2966.5,2982,2989.75,2650,,嚙盤嚙踝蕭,
2019/7/3,SPF,202003,2973.5,2973.5,2973.5,2973.5,3,0.10%,1,2973.5,15,2973.5,2982,2975,2500,,嚙瑾嚙踝蕭,
2019/7/3,SPF,202003,-,-,-,-,-,-,0,-,-,2964.25,2983.5,2975,2500,,嚙盤嚙踝蕭,
2019/7/3,SPF,202006,-,-,-,-,-,-,0,2969.25,6,2963,2985,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/3,SPF,202006,-,-,-,-,-,-,0,-,-,2961.25,2984.5,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/3,SPF,202009,-,-,-,-,-,-,0,2971.75,1,2968,2990,2970,2970,,嚙瑾嚙踝蕭,
2019/7/3,SPF,202009,2970,2970,2970,2970,6,0.20%,1,-,-,2961.25,2997,2970,2970,,嚙盤嚙踝蕭,
2019/7/4,SPF,201909,2998.5,2999.75,2997.5,2999.5,23.5,0.79%,58,2999.5,725,2998.75,2999.5,3000,2425,,嚙瑾嚙踝蕭,
2019/7/4,SPF,201909,2978,3000,2978,3000,24,0.81%,331,-,-,2997,3000,3000,2425,,嚙盤嚙踝蕭,
2019/7/4,SPF,201912,3000,3000.5,2999,3000,22,0.74%,20,3000,122,3000,3000.75,3002.25,2650,,嚙瑾嚙踝蕭,
2019/7/4,SPF,201912,2981,3002.25,2981,3002.25,24.25,0.81%,47,-,-,2996.75,3002.25,3002.25,2650,,嚙盤嚙踝蕭,
2019/7/4,SPF,202003,-,-,-,-,-,-,0,2997,18,2972,3025,2992,2500,,嚙瑾嚙踝蕭,
2019/7/4,SPF,202003,2992,2992,2992,2992,18.5,0.62%,3,-,-,2971,3026,2992,2500,,嚙盤嚙踝蕭,
2019/7/4,SPF,202006,-,-,-,-,-,-,0,2992.75,6,2962,3035,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/4,SPF,202006,-,-,-,-,-,-,0,-,-,2961,3036,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/4,SPF,202009,-,-,-,-,-,-,0,2995.25,1,2952,3045,2970,2970,,嚙瑾嚙踝蕭,
2019/7/4,SPF,202009,-,-,-,-,-,-,0,-,-,2951,3046,2970,2970,,嚙盤嚙踝蕭,
2019/7/5,SPF,201909,3002,3003.25,2999.75,3003.25,3.75,0.13%,64,3003.25,757,3002.75,3003.5,3003.25,2425,,嚙瑾嚙踝蕭,
2019/7/5,SPF,201909,2999.25,3003,2997.75,3002.5,3,0.10%,140,-,-,3000,3004.5,3003,2425,,嚙盤嚙踝蕭,
2019/7/5,SPF,201912,3002,3004.25,3001.75,3004.25,4.25,0.14%,27,3004.25,126,3004,3004.75,3004.25,2650,,嚙瑾嚙踝蕭,
2019/7/5,SPF,201912,3002.25,3003,3002.25,3003,3,0.10%,2,-,-,3000,3004.5,3003,2650,,嚙盤嚙踝蕭,
2019/7/5,SPF,202003,-,-,-,-,-,-,0,3000.75,18,2976,3029,2992,2500,,嚙瑾嚙踝蕭,
2019/7/5,SPF,202003,-,-,-,-,-,-,0,-,-,2976,3006,2992,2500,,嚙盤嚙踝蕭,
2019/7/5,SPF,202006,-,-,-,-,-,-,0,2996.5,6,2966,3039,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/5,SPF,202006,-,-,-,-,-,-,0,-,-,2966,3039,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/5,SPF,202009,-,-,-,-,-,-,0,2999,1,2956,3049,2970,2970,,嚙瑾嚙踝蕭,
2019/7/5,SPF,202009,-,-,-,-,-,-,0,-,-,2956,3049,2970,2970,,嚙盤嚙踝蕭,
2019/7/8,SPF,201909,2987.5,2988.25,2980.75,2980.75,-22.5,-0.75%,62,2980.75,700,2980.25,2980.75,3003.25,2425,,嚙瑾嚙踝蕭,
2019/7/8,SPF,201909,3001,3001,2971.5,2990.75,-12.5,-0.42%,353,-,-,2984,2995,3003.25,2425,,嚙盤嚙踝蕭,
2019/7/8,SPF,201912,2982.5,2982.5,2982.5,2982.5,-21.75,-0.72%,1,2982.5,114,2981.75,2982.25,3004.25,2650,,嚙瑾嚙踝蕭,
2019/7/8,SPF,201912,2998.75,2998.75,2978.75,2983.25,-21,-0.70%,99,-,-,2984.75,2997.75,3004.25,2650,,嚙盤嚙踝蕭,
2019/7/8,SPF,202003,-,-,-,-,-,-,0,2978.25,18,2977,2985.75,2992,2500,,嚙瑾嚙踝蕭,
2019/7/8,SPF,202003,-,-,-,-,-,-,0,-,-,2968,3020,2992,2500,,嚙盤嚙踝蕭,
2019/7/8,SPF,202006,-,-,-,-,-,-,0,2974,6,2974,2990.75,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/8,SPF,202006,-,-,-,-,-,-,0,-,-,2958,3030,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/8,SPF,202009,-,-,-,-,-,-,0,2976.5,1,2971,2993.75,2970,2970,,嚙瑾嚙踝蕭,
2019/7/8,SPF,202009,-,-,-,-,-,-,0,-,-,2948,3029.75,2970,2970,,嚙盤嚙踝蕭,
2019/7/9,SPF,201909,2978.25,2978.25,2965.75,2969.5,-11.25,-0.38%,204,2969.5,684,2968.75,2973,3003.25,2425,,嚙瑾嚙踝蕭,
2019/7/9,SPF,201909,2982.25,2988.25,2974.25,2977.5,-3.25,-0.11%,160,-,-,2977.5,2978.75,3003.25,2425,,嚙盤嚙踝蕭,
2019/7/9,SPF,201912,2977.75,2977.75,2968,2970.25,-12.25,-0.41%,120,2970.25,141,2970.25,2983,3004.25,2650,,嚙瑾嚙踝蕭,
2019/7/9,SPF,201912,2985.75,2985.75,2977.25,2977.25,-5.25,-0.18%,47,-,-,2979,2982.25,3004.25,2650,,嚙盤嚙踝蕭,
2019/7/9,SPF,202003,-,-,-,-,-,-,0,2967,18,2965.75,2978,2992,2500,,嚙瑾嚙踝蕭,
2019/7/9,SPF,202003,-,-,-,-,-,-,0,-,-,2976.5,2982.75,2992,2500,,嚙盤嚙踝蕭,
2019/7/9,SPF,202006,-,-,-,-,-,-,0,2962.75,6,2962.75,2983,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/9,SPF,202006,-,-,-,-,-,-,0,-,-,2973.5,2987.75,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/9,SPF,202009,-,-,-,-,-,-,0,2965.25,1,2959.75,2988,2970,2970,,嚙瑾嚙踝蕭,
2019/7/9,SPF,202009,-,-,-,-,-,-,0,-,-,2970.5,2992.75,2970,2970,,嚙盤嚙踝蕭,
2019/7/10,SPF,201909,2984.5,2986.5,2980.5,2981,11.5,0.39%,111,2981,695,2976.5,2987,3003.25,2425,,嚙瑾嚙踝蕭,
2019/7/10,SPF,201909,2967,2985.5,2963.75,2985,15.5,0.52%,243,-,-,2981.5,2984.5,3003.25,2425,,嚙盤嚙踝蕭,
2019/7/10,SPF,201912,2987.75,2987.75,2983,2983,12.75,0.43%,4,2983,163,2977.5,2989.5,3004.25,2650,,嚙瑾嚙踝蕭,
2019/7/10,SPF,201912,2966.25,2985.75,2966,2985.75,15.5,0.52%,48,-,-,2982.75,2988.25,3004.25,2650,,嚙盤嚙踝蕭,
2019/7/10,SPF,202003,-,-,-,-,-,-,0,2978.5,17,2976.5,2988.25,2992,2500,,嚙瑾嚙踝蕭,
2019/7/10,SPF,202003,2970.5,2970.5,2970.5,2970.5,3.5,0.12%,1,-,-,2976.5,2991.5,2992,2500,,嚙盤嚙踝蕭,
2019/7/10,SPF,202006,-,-,-,-,-,-,0,2974.25,6,2971.5,2994.25,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/10,SPF,202006,-,-,-,-,-,-,0,-,-,2971.5,2997.5,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/10,SPF,202009,-,-,-,-,-,-,0,2976.75,1,2967.5,2999.25,2970,2970,,嚙瑾嚙踝蕭,
2019/7/10,SPF,202009,-,-,-,-,-,-,0,-,-,2966.5,2999,2970,2970,,嚙盤嚙踝蕭,
2019/7/11,SPF,201909,3001,3006.5,2999,3005.25,24.25,0.81%,98,3005.25,726,3004.5,3005.25,3007,2425,,嚙瑾嚙踝蕭,
2019/7/11,SPF,201909,2974.5,3007,2971.75,2997.75,16.75,0.56%,430,-,-,2994,3005,3007,2425,,嚙盤嚙踝蕭,
2019/7/11,SPF,201912,3002,3007.75,3001,3007,24,0.80%,45,3007,119,3006.5,3007,3008,2650,,嚙瑾嚙踝蕭,
2019/7/11,SPF,201912,2977,3008,2977,3000,17,0.57%,301,-,-,2993.5,3007.75,3008,2650,,嚙盤嚙踝蕭,
2019/7/11,SPF,202003,3000.75,3000.75,3000.75,3000.75,22.25,0.75%,1,3000.75,19,3001.5,3011.25,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/11,SPF,202003,2992.5,2992.5,2992.5,2992.5,14,0.47%,1,-,-,2992,3010,2992.5,2500,,嚙盤嚙踝蕭,
2019/7/11,SPF,202006,-,-,-,-,-,-,0,2998.5,6,3001.5,3014.25,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/11,SPF,202006,-,-,-,-,-,-,0,-,-,2992,3011,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/11,SPF,202009,-,-,-,-,-,-,0,3001,1,3001.5,3017.25,2970,2970,,嚙瑾嚙踝蕭,
2019/7/11,SPF,202009,-,-,-,-,-,-,0,-,-,2992,3013,2970,2970,,嚙盤嚙踝蕭,
2019/7/12,SPF,201909,3005.5,3012.25,3005.25,3011.25,6,0.20%,317,3011,734,3011,3012,3012.25,2425,,嚙瑾嚙踝蕭,
2019/7/12,SPF,201909,3002,3006.5,2993,3003,-2.25,-0.07%,164,-,-,3003.25,3004,3007,2425,,嚙盤嚙踝蕭,
2019/7/12,SPF,201912,3009.5,3013.75,3009.5,3012.75,5.75,0.19%,49,3012.75,130,3013.25,3013.5,3013.75,2650,,嚙瑾嚙踝蕭,
2019/7/12,SPF,201912,3004,3005,2997.25,2997.25,-9.75,-0.32%,8,-,-,3003.25,3007.25,3008,2650,,嚙盤嚙踝蕭,
2019/7/12,SPF,202003,-,-,-,-,-,-,0,3006.5,19,3008,3019,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/12,SPF,202003,-,-,-,-,-,-,0,-,-,3000.25,3010,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/12,SPF,202006,-,-,-,-,-,-,0,3004.25,6,3008,3023,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/12,SPF,202006,-,-,-,-,-,-,0,-,-,3000.25,3013,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/12,SPF,202009,-,-,-,-,-,-,0,3006.75,1,3008,3028,2970,2970,,嚙瑾嚙踝蕭,
2019/7/12,SPF,202009,-,-,-,-,-,-,0,-,-,3000.25,3018,2970,2970,,嚙盤嚙踝蕭,
2019/7/15,SPF,201909,3014.5,3019,3010.75,3017.25,6.25,0.21%,348,3017.25,734,3017,3017.75,3019,2425,,嚙瑾嚙踝蕭,
2019/7/15,SPF,201909,3008.5,3016,3005.25,3016,5,0.17%,335,-,-,3014.25,3017,3016,2425,,嚙盤嚙踝蕭,
2019/7/15,SPF,201912,3013.25,3020,3013.25,3019.5,6.75,0.22%,146,3019.5,154,3019.5,3020,3020,2650,,嚙瑾嚙踝蕭,
2019/7/15,SPF,201912,3012.5,3017,3008,3017,4.25,0.14%,118,-,-,3014.75,3020,3017,2650,,嚙盤嚙踝蕭,
2019/7/15,SPF,202003,-,-,-,-,-,-,0,3012.75,19,2991,3024.75,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/15,SPF,202003,-,-,-,-,-,-,0,-,-,3011.25,3024,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/15,SPF,202006,-,-,-,-,-,-,0,3010.5,6,2986,3026,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/15,SPF,202006,-,-,-,-,-,-,0,-,-,3011.25,3028,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/15,SPF,202009,-,-,-,-,-,-,0,3013,1,2986,3030.75,2970,2970,,嚙瑾嚙踝蕭,
2019/7/15,SPF,202009,-,-,-,-,-,-,0,-,-,3011.25,3033,2970,2970,,嚙盤嚙踝蕭,
2019/7/16,SPF,201909,3019,3019.75,3016.75,3019.75,2.5,0.08%,46,3019.75,677,3014,3020,3023,2425,,嚙瑾嚙踝蕭,
2019/7/16,SPF,201909,3019.5,3023,3012.75,3017.5,0.25,0.01%,493,-,-,3013,3020,3023,2425,,嚙盤嚙踝蕭,
2019/7/16,SPF,201912,3020.25,3022.25,3020.25,3022.25,2.75,0.09%,14,3022.25,166,3014.5,3023.75,3025.5,2650,,嚙瑾嚙踝蕭,
2019/7/16,SPF,201912,3025,3025.5,3015.75,3019,-0.5,-0.02%,56,-,-,3015,3023.25,3025.5,2650,,嚙盤嚙踝蕭,
2019/7/16,SPF,202003,-,-,-,-,-,-,0,3015.25,19,3013.5,3027,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/16,SPF,202003,-,-,-,-,-,-,0,-,-,3012.5,3027,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/16,SPF,202006,-,-,-,-,-,-,0,3013,6,3013.5,3030,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/16,SPF,202006,-,-,-,-,-,-,0,-,-,3012.5,3030,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/16,SPF,202009,-,-,-,-,-,-,0,3015.5,1,3013.5,3034,2970,2970,,嚙瑾嚙踝蕭,
2019/7/16,SPF,202009,-,-,-,-,-,-,0,-,-,3012.5,3033,2970,2970,,嚙盤嚙踝蕭,
2019/7/17,SPF,201909,3006,3009,3003.25,3009,-10.75,-0.36%,80,3009,722,3007,3010,3023,2425,,嚙瑾嚙踝蕭,
2019/7/17,SPF,201909,3017.5,3021,3006,3007.5,-12.25,-0.41%,295,-,-,3006.25,3012.75,3023,2425,,嚙盤嚙踝蕭,
2019/7/17,SPF,201912,3008.75,3011,3007,3010.5,-11.75,-0.39%,52,3012.25,176,3011.75,3012.75,3025.5,2650,,嚙瑾嚙踝蕭,
2019/7/17,SPF,201912,3021,3023.5,3010,3013.25,-9,-0.30%,160,-,-,3008.5,3016,3025.5,2650,,嚙盤嚙踝蕭,
2019/7/17,SPF,202003,-,-,-,-,-,-,0,3004.5,19,3006,3017,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/17,SPF,202003,-,-,-,-,-,-,0,-,-,3005.75,3019.75,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/17,SPF,202006,-,-,-,-,-,-,0,3002.25,6,3006,3020,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/17,SPF,202006,-,-,-,-,-,-,0,-,-,3005.75,3022.75,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/17,SPF,202009,-,-,-,-,-,-,0,3004.75,1,3006,3024,2970,2970,,嚙瑾嚙踝蕭,
2019/7/17,SPF,202009,-,-,-,-,-,-,0,-,-,3005.75,3026.75,2970,2970,,嚙盤嚙踝蕭,
2019/7/18,SPF,201909,2979.5,2979.75,2974.75,2975.75,-33.25,-1.11%,394,2975.75,580,2975.75,2976.5,3023,2425,,嚙瑾嚙踝蕭,
2019/7/18,SPF,201909,3010,3012.5,2984.5,2984.5,-24.5,-0.81%,272,-,-,2981,2985.5,3023,2425,,嚙盤嚙踝蕭,
2019/7/18,SPF,201912,2979.75,2982,2977.5,2980.75,-31.5,-1.05%,148,2980.75,140,2969.75,2981.5,3025.5,2650,,嚙瑾嚙踝蕭,
2019/7/18,SPF,201912,3010,3010,2986.25,2986.25,-26,-0.86%,35,-,-,2983,2983.75,3025.5,2650,,嚙盤嚙踝蕭,
2019/7/18,SPF,202003,2985.5,2986,2985.5,2986,-18.5,-0.62%,2,2986,17,2971.75,2980.5,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/18,SPF,202003,-,-,-,-,-,-,0,-,-,2980,2993.5,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/18,SPF,202006,-,-,-,-,-,-,0,2978.5,6,2971.75,2985.5,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/18,SPF,202006,-,-,-,-,-,-,0,-,-,2980,2998.5,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/18,SPF,202009,-,-,-,-,-,-,0,2981,1,2971.75,2990.5,2970,2970,,嚙瑾嚙踝蕭,
2019/7/18,SPF,202009,-,-,-,-,-,-,0,-,-,2980,3003.5,2970,2970,,嚙盤嚙踝蕭,
2019/7/19,SPF,201909,3004.75,3008.25,3004.25,3006.75,31,1.04%,67,3006.75,608,3002.75,3008,3023,2425,,嚙瑾嚙踝蕭,
2019/7/19,SPF,201909,2977.5,3003.5,2976.25,3003.5,27.75,0.93%,213,-,-,2981,3003.5,3023,2425,,嚙盤嚙踝蕭,
2019/7/19,SPF,201912,3006.75,3010.5,3006.75,3008.75,28,0.94%,132,3008.75,160,3002.5,3011.5,3025.5,2650,,嚙瑾嚙踝蕭,
2019/7/19,SPF,201912,2981,2998,2980.5,2998,17.25,0.58%,14,-,-,2982,3006.75,3025.5,2650,,嚙盤嚙踝蕭,
2019/7/19,SPF,202003,-,-,-,-,-,-,0,3017,17,2997.75,3015,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/19,SPF,202003,-,-,-,-,-,-,0,-,-,2976,3010.5,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/19,SPF,202006,-,-,-,-,-,-,0,3009.5,6,2997.75,3019,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/19,SPF,202006,-,-,-,-,-,-,0,-,-,2976,3014.5,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/19,SPF,202009,-,-,-,-,-,-,0,3012,1,2997.75,3022,2970,2970,,嚙瑾嚙踝蕭,
2019/7/19,SPF,202009,-,-,-,-,-,-,0,-,-,2976,3017.5,2970,2970,,嚙盤嚙踝蕭,
2019/7/22,SPF,201909,2975.5,2982.5,2975,2981.5,-25.25,-0.84%,356,2981.5,646,2981,2983.5,3023,2425,,嚙瑾嚙踝蕭,
2019/7/22,SPF,201909,3005.5,3009,2967.5,2967.5,-39.25,-1.31%,316,-,-,2966,2973.75,3023,2425,,嚙盤嚙踝蕭,
2019/7/22,SPF,201912,2979,2980.25,2978,2978.75,-30,-1.00%,57,2983.25,134,2979.75,2986.75,3025.5,2650,,嚙瑾嚙踝蕭,
2019/7/22,SPF,201912,3001.75,3010.25,2986,2986,-22.75,-0.76%,68,-,-,2968,2977,3025.5,2650,,嚙盤嚙踝蕭,
2019/7/22,SPF,202003,-,-,-,-,-,-,0,2991.75,17,2977.75,2990.5,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/22,SPF,202003,-,-,-,-,-,-,0,-,-,2961,2980.75,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/22,SPF,202006,-,-,-,-,-,-,0,2984.25,6,2977.75,2994.5,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/22,SPF,202006,-,-,-,-,-,-,0,-,-,2961,2984.75,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/22,SPF,202009,-,-,-,-,-,-,0,2986.75,1,2977.75,2997.5,2970,2970,,嚙瑾嚙踝蕭,
2019/7/22,SPF,202009,-,-,-,-,-,-,0,-,-,2961,2987.75,2970,2970,,嚙盤嚙踝蕭,
2019/7/23,SPF,201909,2992.75,2994.25,2990,2990,8.5,0.29%,66,2990,675,2970.5,2990.25,3023,2425,,嚙瑾嚙踝蕭,
2019/7/23,SPF,201909,2981.25,2992,2979.25,2988.75,7.25,0.24%,274,-,-,2971,2989,3023,2425,,嚙盤嚙踝蕭,
2019/7/23,SPF,201912,2995,2997,2995,2996.75,13.5,0.45%,44,2996.75,132,2974,2993.75,3025.5,2650,,嚙瑾嚙踝蕭,
2019/7/23,SPF,201912,2984.25,2984.75,2984.25,2984.75,1.5,0.05%,40,-,-,2971,2992.25,3025.5,2650,,嚙盤嚙踝蕭,
2019/7/23,SPF,202003,-,-,-,-,-,-,0,3000.25,17,2968,2996.25,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/23,SPF,202003,-,-,-,-,-,-,0,-,-,2970,2996,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/23,SPF,202006,-,-,-,-,-,-,0,2992.75,6,2967.75,3000.25,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/23,SPF,202006,-,-,-,-,-,-,0,-,-,2955,3000,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/23,SPF,202009,-,-,-,-,-,-,0,2995.25,1,2967.75,3004.25,2970,2970,,嚙瑾嚙踝蕭,
2019/7/23,SPF,202009,-,-,-,-,-,-,0,-,-,2970,3003,2970,2970,,嚙盤嚙踝蕭,
2019/7/24,SPF,201909,3003,3007.5,3003,3005.25,15.25,0.51%,96,3005.25,695,3003,3007.25,3023,2425,,嚙瑾嚙踝蕭,
2019/7/24,SPF,201909,2992.5,3007.75,2991,3002.75,12.75,0.43%,230,-,-,3000.25,3007.5,3023,2425,,嚙盤嚙踝蕭,
2019/7/24,SPF,201912,3007.5,3011,3007.5,3011,14.25,0.48%,6,3011,142,3002,3010.75,3025.5,2650,,嚙瑾嚙踝蕭,
2019/7/24,SPF,201912,2995,3009.5,2995,3009.5,12.75,0.43%,69,-,-,2999.5,3011.5,3025.5,2650,,嚙盤嚙踝蕭,
2019/7/24,SPF,202003,-,-,-,-,-,-,0,3015.5,17,3006,3014.25,3000.75,2500,,嚙瑾嚙踝蕭,
2019/7/24,SPF,202003,-,-,-,-,-,-,0,-,-,2996.25,3014.5,3000.75,2500,,嚙盤嚙踝蕭,
2019/7/24,SPF,202006,-,-,-,-,-,-,0,3008,6,3006,3018.25,2953,2782.25,,嚙瑾嚙踝蕭,
2019/7/24,SPF,202006,-,-,-,-,-,-,0,-,-,2996.25,3018.5,2953,2782.25,,嚙盤嚙踝蕭,
2019/7/24,SPF,202009,-,-,-,-,-,-,0,3010.5,1,3006,3022.25,2970,2970,,嚙瑾嚙踝蕭,
2019/7/24,SPF,202009,-,-,-,-,-,-,0,-,-,2996.25,3022.5,2970,2970,,嚙盤嚙踝蕭,
2019/7/25,SPF,201909,3021,3024.25,3019,3023,17.75,0.59%,174,3023,768,3022.5,3024.25,3024.25,2425,,嚙瑾嚙踝蕭,
